detector_a_name,detector_b_name,tomography_setting_t,tomography_setting_r,repetition,coincidences,timestamp,data_dir,estimation_label
2,7,H,H,11,0,2025-05-30--14h-04m-19s-413082,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,SB
9,10,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,SB
11,12,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,SB
10,12,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,SB
10,11,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
1,12,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
1,11,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
1,10,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
1,4,H,H,12,1,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,SB
1,2,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,SB
4,9,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
4,12,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
4,11,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
4,10,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
4,7,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,SB
7,9,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
7,12,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
7,11,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
7,10,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
2,9,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
2,12,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
2,11,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
2,10,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,C
2,4,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,SB
2,7,H,H,12,0,2025-05-30--14h-04m-19s-421826,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,SB
9,10,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,SB
11,12,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,SB
10,12,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,SB
10,11,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
1,12,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
1,11,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
1,10,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
1,4,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,SB
1,2,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,SB
4,9,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
4,12,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
4,11,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
4,10,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
4,7,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,SB
7,9,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
7,12,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
7,11,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
7,10,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
2,9,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
2,12,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
2,11,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
2,10,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,C
2,4,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,SB
2,7,H,H,13,0,2025-05-30--14h-04m-19s-431555,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,SB
9,10,H,H,14,1,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,SB
11,12,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,SB
10,12,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,SB
10,11,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
1,12,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
1,11,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
1,10,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
1,4,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,SB
1,2,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,SB
4,9,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
4,12,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
4,11,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
4,10,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
4,7,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,SB
7,9,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
7,12,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
7,11,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
7,10,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
2,9,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
2,12,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
2,11,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
2,10,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,C
2,4,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,SB
2,7,H,H,14,0,2025-05-30--14h-04m-19s-440837,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,SB
9,10,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,SB
11,12,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,SB
10,12,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,SB
10,11,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
1,12,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
1,11,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
1,10,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
1,4,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,SB
1,2,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,SB
4,9,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
4,12,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
4,11,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
4,10,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
4,7,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,SB
7,9,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
7,12,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
7,11,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
7,10,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
2,9,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
2,12,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
2,11,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
2,10,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,C
2,4,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,SB
2,7,H,H,15,0,2025-05-30--14h-04m-19s-450623,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,SB
9,10,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,SB
11,12,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,SB
10,12,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,SB
10,11,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
1,12,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
1,11,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
1,10,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
1,4,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,SB
1,2,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,SB
4,9,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
4,12,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
4,11,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
4,10,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
4,7,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,SB
7,9,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
7,12,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
7,11,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
7,10,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
2,9,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
2,12,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
2,11,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
2,10,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,C
2,4,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,SB
2,7,H,H,16,0,2025-05-30--14h-04m-19s-459671,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,SB
9,10,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,SB
11,12,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,SB
10,12,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,SB
10,11,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
1,12,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
1,11,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
1,10,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
1,4,H,H,17,1,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,SB
1,2,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,SB
4,9,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
4,12,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
4,11,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
4,10,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
4,7,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,SB
7,9,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
7,12,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
7,11,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
7,10,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
2,9,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
2,12,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
2,11,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
2,10,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,C
2,4,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,SB
2,7,H,H,17,0,2025-05-30--14h-04m-19s-468729,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,SB
9,10,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,SB
11,12,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,SB
10,12,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,SB
10,11,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
1,12,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
1,11,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
1,10,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
1,4,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,SB
1,2,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,SB
4,9,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
4,12,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
4,11,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
4,10,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
4,7,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,SB
7,9,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
7,12,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
7,11,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
7,10,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
2,9,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
2,12,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
2,11,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
2,10,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,C
2,4,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,SB
2,7,H,H,18,0,2025-05-30--14h-04m-19s-479320,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,SB
9,10,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,SB
11,12,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,SB
10,12,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,SB
10,11,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
1,12,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
1,11,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
1,10,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
1,4,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,SB
1,2,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,SB
4,9,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
4,12,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
4,11,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
4,10,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
4,7,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,SB
7,9,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
7,12,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
7,11,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
7,10,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
2,9,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
2,12,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
2,11,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
2,10,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,C
2,4,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,SB
2,7,H,H,19,0,2025-05-30--14h-04m-19s-488163,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,SB
9,10,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,SB
11,12,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,SB
10,12,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,SB
10,11,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
1,12,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
1,11,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
1,10,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
1,4,H,H,20,1,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,SB
1,2,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,SB
4,9,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
4,12,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
4,11,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
4,10,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
4,7,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,SB
7,9,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
7,12,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
7,11,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
7,10,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
2,9,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
2,12,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
2,11,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
2,10,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,C
2,4,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,SB
2,7,H,H,20,0,2025-05-30--14h-04m-19s-496642,2025-05-30--14h-04m-07s,DB_V
9,12,H,H,21,1,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,DB_H
9,11,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,SB
9,10,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,SB
11,12,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,SB
10,12,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,SB
10,11,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,DB_V
1,9,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
1,12,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
1,11,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
1,10,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
1,4,H,H,21,1,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,DB_H
1,7,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,SB
1,2,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,SB
4,9,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
4,12,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
4,11,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
4,10,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
4,7,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,SB
7,9,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
7,12,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
7,11,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
7,10,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
2,9,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
2,12,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
2,11,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
2,10,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,C
2,4,H,H,21,0,2025-05-30--14h-04m-19s-505661,2025-05-30--14h-04m-07s,SB
