data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-11m-25s,0.0,19.0,5.0,16.0,40.0,1.2132252231493863,0.0
2025-05-23--18h-11m-25s,0.0,20.0,4.0,16.0,40.0,1.1592794807274087,0.0
2025-05-23--18h-11m-25s,0.5,26.0,2.0,11.5,40.0,0.9272952180016122,0.20556893116117386
2025-05-23--18h-11m-25s,0.5,22.0,3.0,14.5,40.0,1.0758322950780022,0.18360401027891857
2025-05-23--18h-11m-25s,0.5,17.0,5.0,17.5,40.0,1.2661036727794992,0.16744807921968932
2025-05-23--18h-11m-25s,0.0,20.0,6.0,14.0,40.0,1.2132252231493863,0.0
2025-05-23--18h-11m-25s,1.0,22.0,3.0,14.0,40.0,1.0758322950780022,0.2611574109030243
2025-05-23--18h-11m-25s,2.0,16.0,5.0,17.0,40.0,1.292206624403246,0.3304226479114834
2025-05-23--18h-11m-25s,2.0,23.0,4.0,11.0,40.0,1.0758322950780022,0.4030570744661132
2025-05-23--18h-11m-25s,0.0,17.0,4.0,19.0,40.0,1.2397845987056022,0.0
2025-05-23--18h-11m-25s,0.5,26.0,6.0,7.5,40.0,1.0471975511965976,0.25268025514207865
2025-05-23--18h-11m-25s,0.5,21.0,4.0,14.5,40.0,1.131834441185136,0.18360401027891857
2025-05-23--18h-11m-25s,0.0,20.0,3.0,17.0,40.0,1.131834441185136,0.0
2025-05-23--18h-11m-25s,0.5,16.0,2.0,21.5,40.0,1.2132252231493863,0.15133263697721575
2025-05-23--18h-11m-25s,0.5,15.0,3.0,21.5,40.0,1.2661036727794992,0.15133263697721575
2025-05-23--18h-11m-25s,0.0,23.0,2.0,15.0,40.0,1.0180812136981134,0.0
2025-05-23--18h-11m-25s,0.5,17.0,5.0,17.5,40.0,1.2661036727794992,0.16744807921968932
2025-05-23--18h-11m-25s,0.5,17.0,6.0,16.5,40.0,1.292206624403246,0.17235058989932303
2025-05-23--18h-11m-25s,0.0,20.0,2.0,18.0,40.0,1.1040309877476002,0.0
2025-05-23--18h-11m-25s,1.5,17.0,4.0,17.5,40.0,1.2397845987056022,0.28481065953646517
2025-05-23--18h-11m-25s,1.0,19.0,3.0,17.0,40.0,1.1592794807274087,0.23794112483020827
2025-05-23--18h-11m-25s,2.0,12.0,13.0,13.0,40.0,1.5957989316942578,0.37379217483451044
2025-05-23--18h-11m-25s,1.0,15.0,6.0,18.0,40.0,1.3438532906163767,0.23147736397017837
2025-05-23--18h-11m-25s,0.5,23.0,3.0,13.5,40.0,1.0471975511965976,0.19012560334646678
2025-05-23--18h-11m-25s,0.5,19.0,5.0,15.5,40.0,1.2132252231493863,0.17771060084511175
2025-05-23--18h-11m-25s,1.0,22.0,2.0,15.0,40.0,1.0471975511965976,0.25268025514207865
2025-05-23--18h-11m-25s,1.0,21.0,4.0,14.0,40.0,1.131834441185136,0.2611574109030243
2025-05-23--18h-11m-25s,1.0,19.0,5.0,15.0,40.0,1.2132252231493863,0.25268025514207865
2025-05-23--18h-11m-25s,1.0,21.0,4.0,14.0,40.0,1.131834441185136,0.2611574109030243
2025-05-23--18h-11m-25s,0.5,22.0,3.0,14.5,40.0,1.0758322950780022,0.18360401027891857
2025-05-23--18h-11m-25s,1.0,16.0,5.0,18.0,40.0,1.292206624403246,0.23147736397017837
2025-05-23--18h-11m-25s,0.5,17.0,4.0,18.5,40.0,1.2397845987056022,0.16294147861051939
2025-05-23--18h-11m-25s,0.5,13.0,7.0,19.5,40.0,1.4202280540182106,0.15878021464576067
2025-05-23--18h-11m-25s,0.5,21.0,3.0,15.5,40.0,1.1040309877476002,0.17771060084511175
2025-05-23--18h-11m-25s,0.5,20.0,3.0,16.5,40.0,1.131834441185136,0.17235058989932303
2025-05-23--18h-11m-25s,0.0,23.0,7.0,10.0,40.0,1.1592794807274087,0.0
2025-05-23--18h-11m-25s,0.5,18.0,8.0,13.5,40.0,1.318116071652818,0.19012560334646678
2025-05-23--18h-11m-25s,0.0,17.0,4.0,19.0,40.0,1.2397845987056022,0.0
2025-05-23--18h-11m-25s,0.0,17.0,4.0,19.0,40.0,1.2397845987056022,0.0
2025-05-23--18h-11m-25s,0.5,18.0,5.0,16.5,40.0,1.2397845987056022,0.17235058989932303
2025-05-23--18h-11m-25s,0.5,20.0,4.0,15.5,40.0,1.1592794807274087,0.17771060084511175
2025-05-23--18h-11m-25s,1.0,14.0,9.0,16.0,40.0,1.445468495626831,0.24497866312686414
2025-05-23--18h-11m-25s,1.0,16.0,5.0,18.0,40.0,1.292206624403246,0.23147736397017837
2025-05-23--18h-11m-25s,1.0,19.0,8.0,12.0,40.0,1.292206624403246,0.28103490150281357
2025-05-23--18h-11m-25s,1.0,22.0,3.0,14.0,40.0,1.0758322950780022,0.2611574109030243
2025-05-23--18h-11m-25s,0.0,15.0,8.0,17.0,40.0,1.3948905586311804,0.0
2025-05-23--18h-11m-25s,0.0,14.0,5.0,21.0,40.0,1.3438532906163767,0.0
2025-05-23--18h-11m-25s,0.5,16.0,6.0,17.5,40.0,1.318116071652818,0.16744807921968932
2025-05-23--18h-11m-25s,0.5,13.0,7.0,19.5,40.0,1.4202280540182106,0.15878021464576067
2025-05-23--18h-11m-25s,0.0,13.0,8.0,19.0,40.0,1.445468495626831,0.0
2025-05-23--18h-11m-25s,0.5,18.0,9.0,12.5,40.0,1.3438532906163767,0.19739555984988078
2025-05-23--18h-11m-25s,0.0,16.0,7.0,17.0,40.0,1.3438532906163767,0.0
2025-05-23--18h-11m-25s,0.0,16.0,8.0,16.0,40.0,1.369438406004566,0.0
2025-05-23--18h-11m-25s,1.5,25.0,1.0,12.5,40.0,0.9272952180016122,0.3334731722518321
2025-05-23--18h-11m-25s,0.0,15.0,6.0,19.0,40.0,1.3438532906163767,0.0
2025-05-23--18h-11m-25s,1.0,20.0,3.0,16.0,40.0,1.131834441185136,0.24497866312686414
2025-05-23--18h-11m-25s,0.5,20.0,6.0,13.5,40.0,1.2132252231493863,0.19012560334646678
2025-05-23--18h-11m-25s,1.0,20.0,2.0,17.0,40.0,1.1040309877476002,0.23794112483020827
2025-05-23--18h-11m-25s,0.5,16.0,5.0,18.5,40.0,1.292206624403246,0.16294147861051939
2025-05-23--18h-11m-25s,0.5,20.0,7.0,12.5,40.0,1.2397845987056022,0.19739555984988078
2025-05-23--18h-11m-25s,0.5,19.0,4.0,16.5,40.0,1.1863995522992576,0.17235058989932303
2025-05-23--18h-11m-25s,0.0,16.0,5.0,19.0,40.0,1.292206624403246,0.0
2025-05-23--18h-11m-25s,1.0,18.0,5.0,16.0,40.0,1.2397845987056022,0.24497866312686414
2025-05-23--18h-11m-25s,0.0,22.0,4.0,14.0,40.0,1.1040309877476002,0.0
2025-05-23--18h-11m-25s,0.5,21.0,1.0,17.5,40.0,1.0471975511965976,0.16744807921968932
2025-05-23--18h-11m-25s,0.5,18.0,7.0,14.5,40.0,1.292206624403246,0.18360401027891857
2025-05-23--18h-11m-25s,1.5,19.0,5.0,14.5,40.0,1.2132252231493863,0.31118424427751035
2025-05-23--18h-11m-25s,1.0,19.0,4.0,16.0,40.0,1.1863995522992576,0.24497866312686414
2025-05-23--18h-11m-25s,1.0,19.0,2.0,18.0,40.0,1.131834441185136,0.23147736397017837
2025-05-23--18h-11m-25s,0.5,19.0,4.0,16.5,40.0,1.1863995522992576,0.17235058989932303
2025-05-23--18h-11m-25s,1.5,13.0,6.0,19.5,40.0,1.3948905586311804,0.2705497629785729
2025-05-23--18h-11m-25s,0.0,23.0,5.0,12.0,40.0,1.1040309877476002,0.0
2025-05-23--18h-11m-25s,0.5,21.0,3.0,15.5,40.0,1.1040309877476002,0.17771060084511175
2025-05-23--18h-11m-25s,0.0,15.0,6.0,19.0,40.0,1.3438532906163767,0.0
2025-05-23--18h-11m-25s,1.0,20.0,6.0,13.0,40.0,1.2132252231493863,0.2705497629785729
2025-05-23--18h-11m-25s,1.5,17.0,5.0,16.5,40.0,1.2661036727794992,0.2928427717285755
2025-05-23--18h-11m-25s,0.5,16.0,10.0,13.5,40.0,1.4202280540182106,0.19012560334646678
2025-05-23--18h-11m-25s,0.5,16.0,5.0,18.5,40.0,1.292206624403246,0.16294147861051939
2025-05-23--18h-11m-25s,0.5,24.0,4.0,11.5,40.0,1.0471975511965976,0.20556893116117386
2025-05-23--18h-11m-25s,0.0,18.0,9.0,13.0,40.0,1.3438532906163767,0.0
2025-05-23--18h-11m-25s,0.5,21.0,5.0,13.5,40.0,1.1592794807274087,0.19012560334646678
2025-05-23--18h-11m-25s,0.5,21.0,4.0,14.5,40.0,1.131834441185136,0.18360401027891857
2025-05-23--18h-11m-25s,1.5,17.0,6.0,15.5,40.0,1.292206624403246,0.30159570280483483
2025-05-23--18h-11m-25s,0.5,21.0,3.0,15.5,40.0,1.1040309877476002,0.17771060084511175
2025-05-23--18h-11m-25s,0.0,21.0,5.0,14.0,40.0,1.1592794807274087,0.0
2025-05-23--18h-11m-25s,0.5,19.0,4.0,16.5,40.0,1.1863995522992576,0.17235058989932303
2025-05-23--18h-11m-25s,1.0,14.0,7.0,18.0,40.0,1.3948905586311804,0.23147736397017837
2025-05-23--18h-11m-25s,0.5,14.0,5.0,20.5,40.0,1.3438532906163767,0.15492231987081348
2025-05-23--18h-11m-25s,1.0,19.0,7.0,13.0,40.0,1.2661036727794992,0.2705497629785729
2025-05-23--18h-11m-25s,1.0,18.0,4.0,17.0,40.0,1.2132252231493863,0.23794112483020827
2025-05-23--18h-11m-25s,0.5,17.0,5.0,17.5,40.0,1.2661036727794992,0.16744807921968932
2025-05-23--18h-11m-25s,1.0,22.0,1.0,16.0,40.0,1.0180812136981134,0.24497866312686414
2025-05-23--18h-11m-25s,0.5,13.0,6.0,20.5,40.0,1.3948905586311804,0.15492231987081348
2025-05-23--18h-11m-25s,1.0,14.0,3.0,22.0,40.0,1.292206624403246,0.21005573907123887
2025-05-23--18h-11m-25s,1.5,16.0,4.0,18.5,40.0,1.2661036727794992,0.27740551649003575
2025-05-23--18h-11m-25s,0.0,16.0,10.0,14.0,40.0,1.4202280540182106,0.0
2025-05-23--18h-11m-25s,0.0,24.0,1.0,15.0,40.0,0.9581921787462742,0.0
2025-05-23--18h-11m-25s,1.0,16.0,3.0,20.0,40.0,1.2397845987056022,0.21998797739545944
2025-05-23--18h-11m-25s,0.0,20.0,5.0,15.0,40.0,1.1863995522992576,0.0
2025-05-23--18h-11m-25s,0.5,23.0,3.0,13.5,40.0,1.0471975511965976,0.19012560334646678
2025-05-23--18h-11m-25s,0.5,20.0,4.0,15.5,40.0,1.1592794807274087,0.17771060084511175
2025-05-23--18h-11m-25s,0.0,13.0,9.0,18.0,40.0,1.4706289056333368,0.0
2025-05-23--18h-11m-25s,0.0,17.0,4.0,19.0,40.0,1.2397845987056022,0.0
2025-05-23--18h-11m-25s,0.0,18.0,7.0,15.0,40.0,1.292206624403246,0.0
2025-05-23--18h-11m-25s,1.5,20.0,2.0,16.5,40.0,1.1040309877476002,0.2928427717285755
2025-05-23--18h-11m-25s,1.0,19.0,2.0,18.0,40.0,1.131834441185136,0.23147736397017837
2025-05-23--18h-11m-25s,2.0,41.0,11.0,26.0,80.0,1.1863995522992576,0.2705497629785729
2025-05-23--18h-11m-25s,0.5,41.0,12.0,26.5,80.0,1.1998473779197565,0.13650631116230516
2025-05-23--18h-11m-25s,1.5,32.0,14.0,32.5,80.0,1.3438532906163767,0.21161793074975344
2025-05-23--18h-11m-25s,3.0,40.0,9.0,28.0,80.0,1.1728781648352864,0.31633500050926605
2025-05-23--18h-11m-25s,1.0,43.0,6.0,30.0,80.0,1.0899834956649181,0.1805852141906981
2025-05-23--18h-11m-25s,3.0,35.0,9.0,33.0,80.0,1.2397845987056022,0.2928427717285755
2025-05-23--18h-11m-25s,1.0,39.0,8.0,32.0,80.0,1.1728781648352864,0.17496904566568888
2025-05-23--18h-11m-25s,1.0,35.0,12.0,32.0,80.0,1.2791807164018094,0.17496904566568888
2025-05-23--18h-11m-25s,1.0,35.0,11.0,33.0,80.0,1.2661036727794992,0.17235058989932303
2025-05-23--18h-11m-25s,1.5,29.0,13.0,36.5,80.0,1.369438406004566,0.20001073679725914
2025-05-23--18h-11m-25s,0.5,38.0,10.0,31.5,80.0,1.2132252231493863,0.1253278311680654
2025-05-23--18h-11m-25s,1.0,34.0,11.0,34.0,80.0,1.2791807164018094,0.16984628808367366
2025-05-23--18h-11m-25s,1.0,35.0,13.0,31.0,80.0,1.292206624403246,0.17771060084511175
2025-05-23--18h-11m-25s,2.0,36.0,11.0,31.0,80.0,1.252972622867016,0.24874004995928137
2025-05-23--18h-11m-25s,0.0,39.0,10.0,31.0,80.0,1.1998473779197565,0.0
2025-05-23--18h-11m-25s,2.5,32.0,7.0,38.5,80.0,1.252972622867016,0.24951334010911375
2025-05-23--18h-11m-25s,2.0,42.0,10.0,26.0,80.0,1.1592794807274087,0.2705497629785729
2025-05-23--18h-11m-25s,1.0,31.0,14.0,34.0,80.0,1.3566636437208284,0.16984628808367366
2025-05-23--18h-11m-25s,1.0,34.0,5.0,40.0,80.0,1.1998473779197565,0.1568156853444008
2025-05-23--18h-11m-25s,3.0,42.0,7.0,28.0,80.0,1.117979732049971,0.31633500050926605
2025-05-23--18h-11m-25s,0.5,34.0,16.0,29.5,80.0,1.3438532906163767,0.1294607710031106
2025-05-23--18h-11m-25s,0.5,39.0,9.0,31.5,80.0,1.1863995522992576,0.1253278311680654
2025-05-23--18h-11m-25s,1.0,40.0,8.0,31.0,80.0,1.1592794807274087,0.17771060084511175
2025-05-23--18h-11m-25s,2.5,43.0,8.0,26.5,80.0,1.117979732049971,0.29800121959375686
2025-05-23--18h-11m-25s,0.5,38.0,14.0,27.5,80.0,1.2661036727794992,0.13403156141121905
2025-05-23--18h-11m-25s,1.0,32.0,8.0,39.0,80.0,1.2661036727794992,0.15878021464576067
2025-05-23--18h-11m-25s,1.0,41.0,7.0,31.0,80.0,1.131834441185136,0.17771060084511175
2025-05-23--18h-11m-25s,2.5,32.0,7.0,38.5,80.0,1.252972622867016,0.24951334010911375
2025-05-23--18h-11m-25s,2.5,29.0,14.0,34.5,80.0,1.3821799406194926,0.2629576042693515
2025-05-23--18h-11m-25s,2.0,37.0,14.0,27.0,80.0,1.2791807164018094,0.2657291189694254
2025-05-23--18h-11m-25s,2.0,37.0,3.0,38.0,80.0,1.131834441185136,0.2255134058981312
2025-05-23--18h-11m-25s,1.5,40.0,11.0,27.5,80.0,1.1998473779197565,0.22943710250705485
2025-05-23--18h-11m-25s,1.0,39.0,12.0,28.0,80.0,1.226536527446186,0.1867794610815936
2025-05-23--18h-11m-25s,0.0,46.0,7.0,27.0,80.0,1.0615721552596677,0.0
2025-05-23--18h-11m-25s,0.0,40.0,10.0,30.0,80.0,1.1863995522992576,0.0
2025-05-23--18h-11m-25s,0.0,39.0,9.0,32.0,80.0,1.1863995522992576,0.0
2025-05-23--18h-11m-25s,1.0,48.0,5.0,26.0,80.0,1.0033266997205752,0.19365830044432666
2025-05-23--18h-11m-25s,0.5,37.0,11.0,31.5,80.0,1.2397845987056022,0.1253278311680654
2025-05-23--18h-11m-25s,3.0,38.0,8.0,31.0,80.0,1.1863995522992576,0.30159570280483483
2025-05-23--18h-11m-25s,2.0,40.0,8.0,30.0,80.0,1.1592794807274087,0.25268025514207865
2025-05-23--18h-11m-25s,1.0,47.0,10.0,22.0,80.0,1.0899834956649181,0.21005573907123887
2025-05-23--18h-11m-25s,0.5,36.0,5.0,38.5,80.0,1.1728781648352864,0.11347104950226351
2025-05-23--18h-11m-25s,0.5,38.0,5.0,36.5,80.0,1.1455995994440216,0.11651106281837886
2025-05-23--18h-11m-25s,1.0,34.0,11.0,34.0,80.0,1.2791807164018094,0.16984628808367366
2025-05-23--18h-11m-25s,1.5,37.0,6.0,35.5,80.0,1.1728781648352864,0.20273270302311788
2025-05-23--18h-11m-25s,3.0,31.0,16.0,30.0,80.0,1.3821799406194926,0.30627736916966947
2025-05-23--18h-11m-25s,1.5,38.0,9.0,31.5,80.0,1.1998473779197565,0.21484983307571223
2025-05-23--18h-11m-25s,1.5,41.0,7.0,30.5,80.0,1.131834441185136,0.21823451436745964
2025-05-23--18h-11m-25s,2.0,40.0,9.0,29.0,80.0,1.1728781648352864,0.2568139174208071
2025-05-23--18h-11m-25s,1.5,43.0,7.0,28.5,80.0,1.1040309877476002,0.2255134058981312
2025-05-23--18h-11m-25s,1.5,33.0,9.0,36.5,80.0,1.2661036727794992,0.20001073679725914
2025-05-23--18h-11m-25s,1.0,34.0,10.0,35.0,80.0,1.2661036727794992,0.16744807921968932
2025-05-23--18h-11m-25s,0.5,43.0,10.0,26.5,80.0,1.1455995994440216,0.13650631116230516
2025-05-23--18h-11m-25s,0.5,35.0,12.0,32.5,80.0,1.2791807164018094,0.12340446673478643
2025-05-23--18h-11m-25s,0.5,35.0,9.0,35.5,80.0,1.2397845987056022,0.11812565299238524
2025-05-23--18h-11m-25s,1.5,34.0,13.0,31.5,80.0,1.3051841772246935,0.21484983307571223
2025-05-23--18h-11m-25s,2.0,35.0,13.0,30.0,80.0,1.292206624403246,0.25268025514207865
2025-05-23--18h-11m-25s,1.0,37.0,11.0,31.0,80.0,1.2397845987056022,0.17771060084511175
2025-05-23--18h-11m-25s,0.5,30.0,11.0,38.5,80.0,1.3310049269548314,0.11347104950226351
2025-05-23--18h-11m-25s,0.5,26.0,15.0,38.5,80.0,1.432859330376512,0.11347104950226351
2025-05-23--18h-11m-25s,0.5,34.0,16.0,29.5,80.0,1.3438532906163767,0.1294607710031106
2025-05-23--18h-11m-25s,1.5,41.0,9.0,28.5,80.0,1.1592794807274087,0.2255134058981312
2025-05-23--18h-11m-25s,1.0,35.0,9.0,35.0,80.0,1.2397845987056022,0.16744807921968932
2025-05-23--18h-11m-25s,1.5,40.0,8.0,30.5,80.0,1.1592794807274087,0.21823451436745964
2025-05-23--18h-11m-25s,1.0,36.0,12.0,31.0,80.0,1.2661036727794992,0.17771060084511175
2025-05-23--18h-11m-25s,0.5,35.0,9.0,35.5,80.0,1.2397845987056022,0.11812565299238524
2025-05-23--18h-11m-25s,1.0,40.0,9.0,30.0,80.0,1.1728781648352864,0.1805852141906981
2025-05-23--18h-11m-25s,1.0,39.0,8.0,32.0,80.0,1.1728781648352864,0.17496904566568888
2025-05-23--18h-11m-25s,2.5,38.0,9.0,30.5,80.0,1.1998473779197565,0.2788403148696996
2025-05-23--18h-11m-25s,1.5,38.0,6.0,34.5,80.0,1.1592794807274087,0.20556893116117386
2025-05-23--18h-11m-25s,1.5,36.0,11.0,31.5,80.0,1.252972622867016,0.21484983307571223
2025-05-23--18h-11m-25s,0.5,36.0,9.0,34.5,80.0,1.226536527446186,0.11980928431454417
2025-05-23--18h-11m-25s,2.5,37.0,11.0,29.5,80.0,1.2397845987056022,0.28328216531053907
2025-05-23--18h-11m-25s,1.0,32.0,15.0,32.0,80.0,1.3566636437208284,0.17496904566568888
2025-05-23--18h-11m-25s,0.5,42.0,13.0,24.5,80.0,1.1998473779197565,0.1418970546041639
2025-05-23--18h-11m-25s,1.0,42.0,9.0,28.0,80.0,1.1455995994440216,0.1867794610815936
2025-05-23--18h-11m-25s,2.0,38.0,9.0,31.0,80.0,1.1998473779197565,0.24874004995928137
2025-05-23--18h-11m-25s,0.5,40.0,9.0,30.5,80.0,1.1728781648352864,0.12734402713468201
2025-05-23--18h-11m-25s,1.5,28.0,12.0,38.5,80.0,1.369438406004566,0.1948803663987374
2025-05-23--18h-11m-25s,2.0,37.0,11.0,30.0,80.0,1.2397845987056022,0.25268025514207865
2025-05-23--18h-11m-25s,1.5,39.0,6.0,33.5,80.0,1.1455995994440216,0.20852764714288805
2025-05-23--18h-11m-25s,1.5,27.0,9.0,42.5,80.0,1.3438532906163767,0.18570273979389884
2025-05-23--18h-11m-25s,1.5,32.0,14.0,32.5,80.0,1.3438532906163767,0.21161793074975344
2025-05-23--18h-11m-25s,1.0,40.0,4.0,35.0,80.0,1.1040309877476002,0.16744807921968932
2025-05-23--18h-11m-25s,0.5,43.0,8.0,28.5,80.0,1.117979732049971,0.1316867080584162
2025-05-23--18h-11m-25s,0.5,33.0,13.0,33.5,80.0,1.318116071652818,0.12156702187092941
2025-05-23--18h-11m-25s,0.0,35.0,11.0,34.0,80.0,1.2661036727794992,0.0
