data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-06-20--20h-24m-38s,13.0,6.0,9.0,12.0,40.0,1.7213645995715827,0.8782239689549769,0.8782239689549769
2025-06-20--20h-24m-38s,10.0,15.0,8.0,7.0,40.0,1.369438406004566,0.8419200469343788,0.8419200469343788
2025-06-20--20h-24m-38s,9.0,14.0,8.0,9.0,40.0,1.445468495626831,0.815275600109404,0.815275600109404
2025-06-20--20h-24m-38s,6.0,11.0,14.0,9.0,40.0,1.5207754699891267,0.5763117670257328,0.5763117670257328
2025-06-20--20h-24m-38s,5.0,14.0,10.0,11.0,40.0,1.4957258357181802,0.6127850976142151,0.6127850976142151
2025-06-20--20h-24m-38s,11.0,11.0,11.0,7.0,40.0,1.4706289056333368,0.7853981633974483,0.7853981633974483
2025-06-20--20h-24m-38s,8.0,10.0,11.0,11.0,40.0,1.5957989316942578,0.7049012679726987,0.7049012679726987
2025-06-20--20h-24m-38s,16.0,13.0,5.0,6.0,40.0,1.3948905586311804,1.0657523979240924,1.0657523979240924
2025-06-20--20h-24m-38s,8.0,10.0,16.0,6.0,40.0,1.4706289056333368,0.6127850976142151,0.6127850976142151
2025-06-20--20h-24m-38s,10.0,7.0,11.0,12.0,40.0,1.696124157962962,0.7612166323999892,0.7612166323999892
2025-06-20--20h-24m-38s,4.0,10.0,13.0,13.0,40.0,1.6458668178716132,0.5016788414216197,0.5016788414216197
2025-06-20--20h-24m-38s,10.0,10.0,13.0,7.0,40.0,1.4957258357181802,0.7189925666307843,0.7189925666307843
2025-06-20--20h-24m-38s,5.0,12.0,11.0,12.0,40.0,1.5707963267948966,0.5901158083820768,0.5901158083820768
2025-06-20--20h-24m-38s,10.0,9.0,14.0,7.0,40.0,1.5207754699891267,0.700386805313362,0.700386805313362
2025-06-20--20h-24m-38s,6.0,10.0,16.0,8.0,40.0,1.5207754699891267,0.5455738580307135,0.5455738580307135
2025-06-20--20h-24m-38s,9.0,9.0,7.0,15.0,40.0,1.7213645995715827,0.8490214962328763,0.8490214962328763
2025-06-20--20h-24m-38s,4.0,13.0,13.0,10.0,40.0,1.4957258357181802,0.5016788414216197,0.5016788414216197
2025-06-20--20h-24m-38s,8.0,13.0,9.0,10.0,40.0,1.4957258357181802,0.7555207266854926,0.7555207266854926
2025-06-20--20h-24m-38s,11.0,12.0,8.0,9.0,40.0,1.4957258357181802,0.8658950588221979,0.8658950588221979
2025-06-20--20h-24m-38s,5.0,12.0,6.0,17.0,40.0,1.696124157962962,0.7391856506574815,0.7391856506574815
2025-06-20--20h-24m-38s,10.0,8.0,11.0,11.0,40.0,1.6458668178716132,0.7612166323999892,0.7612166323999892
2025-06-20--20h-24m-38s,3.0,15.0,11.0,11.0,40.0,1.4706289056333368,0.4759536964210182,0.4759536964210182
2025-06-20--20h-24m-38s,11.0,10.0,7.0,12.0,40.0,1.6208171836006666,0.8991808402752552,0.8991808402752552
2025-06-20--20h-24m-38s,9.0,11.0,4.0,16.0,40.0,1.696124157962962,0.9859705385042258,0.9859705385042258
2025-06-20--20h-24m-38s,7.0,11.0,10.0,12.0,40.0,1.5957989316942578,0.6953329163978061,0.6953329163978061
2025-06-20--20h-24m-38s,8.0,8.0,11.0,13.0,40.0,1.696124157962962,0.7049012679726987,0.7049012679726987
2025-06-20--20h-24m-38s,9.0,14.0,7.0,10.0,40.0,1.4706289056333368,0.8490214962328763,0.8490214962328763
2025-06-20--20h-24m-38s,9.0,9.0,12.0,10.0,40.0,1.5957989316942578,0.71262518665751,0.71262518665751
2025-06-20--20h-24m-38s,9.0,15.0,7.0,9.0,40.0,1.4202280540182106,0.8490214962328763,0.8490214962328763
2025-06-20--20h-24m-38s,11.0,10.0,9.0,10.0,40.0,1.5707963267948966,0.8362471903627787,0.8362471903627787
2025-06-20--20h-24m-38s,6.0,10.0,14.0,10.0,40.0,1.5707963267948966,0.5763117670257328,0.5763117670257328
2025-06-20--20h-24m-38s,9.0,8.0,14.0,9.0,40.0,1.5957989316942578,0.6741311696018981,0.6741311696018981
2025-06-20--20h-24m-38s,11.0,14.0,8.0,7.0,40.0,1.3948905586311804,0.8658950588221979,0.8658950588221979
2025-06-20--20h-24m-38s,11.0,4.0,17.0,8.0,40.0,1.6709637479564565,0.6757468791095858,0.6757468791095858
2025-06-20--20h-24m-38s,6.0,8.0,16.0,10.0,40.0,1.6208171836006666,0.5455738580307135,0.5455738580307135
2025-06-20--20h-24m-38s,11.0,12.0,7.0,10.0,40.0,1.5207754699891267,0.8991808402752552,0.8991808402752552
2025-06-20--20h-24m-38s,9.0,13.0,6.0,12.0,40.0,1.5457937218955355,0.8876318644709721,0.8876318644709721
2025-06-20--20h-24m-38s,11.0,11.0,7.0,11.0,40.0,1.5707963267948966,0.8991808402752552,0.8991808402752552
2025-06-20--20h-24m-38s,3.0,14.0,10.0,13.0,40.0,1.5457937218955355,0.49621215718473494,0.49621215718473494
2025-06-20--20h-24m-38s,5.0,15.0,9.0,11.0,40.0,1.4706289056333368,0.6382506465387114,0.6382506465387114
2025-06-20--20h-24m-38s,8.0,15.0,4.0,13.0,40.0,1.5207754699891267,0.9580112291806815,0.9580112291806815
2025-06-20--20h-24m-38s,9.0,17.0,8.0,6.0,40.0,1.292206624403246,0.815275600109404,0.815275600109404
2025-06-20--20h-24m-38s,9.0,10.0,10.0,11.0,40.0,1.5957989316942578,0.7586688964637969,0.7586688964637969
2025-06-20--20h-24m-38s,13.0,11.0,9.0,7.0,40.0,1.4706289056333368,0.8782239689549769,0.8782239689549769
2025-06-20--20h-24m-38s,10.0,15.0,9.0,6.0,40.0,1.3438532906163767,0.8121274303310998,0.8121274303310998
2025-06-20--20h-24m-38s,11.0,12.0,11.0,6.0,40.0,1.4202280540182106,0.7853981633974483,0.7853981633974483
2025-06-20--20h-24m-38s,8.0,7.0,12.0,13.0,40.0,1.7213645995715827,0.6831644623239246,0.6831644623239246
2025-06-20--20h-24m-38s,7.0,10.0,13.0,10.0,40.0,1.5707963267948966,0.6306554619798268,0.6306554619798268
2025-06-20--20h-24m-38s,6.0,8.0,16.0,10.0,40.0,1.6208171836006666,0.5455738580307135,0.5455738580307135
2025-06-20--20h-24m-38s,12.0,13.0,4.0,11.0,40.0,1.5207754699891267,1.0516048910611193,1.0516048910611193
2025-06-20--20h-24m-38s,13.0,10.0,6.0,11.0,40.0,1.5957989316942578,0.9770743045873937,0.9770743045873937
2025-06-20--20h-24m-38s,9.0,5.0,15.0,11.0,40.0,1.7213645995715827,0.6570910503804337,0.6570910503804337
2025-06-20--20h-24m-38s,9.0,15.0,6.0,10.0,40.0,1.445468495626831,0.8876318644709721,0.8876318644709721
2025-06-20--20h-24m-38s,11.0,14.0,10.0,5.0,40.0,1.3438532906163767,0.8095796943949075,0.8095796943949075
2025-06-20--20h-24m-38s,8.0,8.0,12.0,12.0,40.0,1.6709637479564565,0.6831644623239246,0.6831644623239246
2025-06-20--20h-24m-38s,3.0,11.0,15.0,11.0,40.0,1.5707963267948966,0.41368176179966293,0.41368176179966293
2025-06-20--20h-24m-38s,9.0,9.0,12.0,10.0,40.0,1.5957989316942578,0.71262518665751,0.71262518665751
2025-06-20--20h-24m-38s,7.0,13.0,8.0,12.0,40.0,1.5457937218955355,0.7515313257911879,0.7515313257911879
2025-06-20--20h-24m-38s,9.0,11.0,9.0,11.0,40.0,1.5707963267948966,0.7853981633974483,0.7853981633974483
2025-06-20--20h-24m-38s,14.0,10.0,8.0,8.0,40.0,1.5207754699891267,0.9256712343263707,0.9256712343263707
2025-06-20--20h-24m-38s,10.0,11.0,11.0,8.0,40.0,1.4957258357181802,0.7612166323999892,0.7612166323999892
2025-06-20--20h-24m-38s,10.0,10.0,11.0,9.0,40.0,1.5457937218955355,0.7612166323999892,0.7612166323999892
2025-06-20--20h-24m-38s,8.0,10.0,13.0,9.0,40.0,1.5457937218955355,0.6633286081826654,0.6633286081826654
2025-06-20--20h-24m-38s,9.0,11.0,9.0,11.0,40.0,1.5707963267948966,0.7853981633974483,0.7853981633974483
2025-06-20--20h-24m-38s,11.0,13.0,10.0,6.0,40.0,1.3948905586311804,0.8095796943949075,0.8095796943949075
2025-06-20--20h-24m-38s,7.0,11.0,11.0,11.0,40.0,1.5707963267948966,0.6716154865196413,0.6716154865196413
2025-06-20--20h-24m-38s,10.0,14.0,6.0,10.0,40.0,1.4706289056333368,0.9137052764144629,0.9137052764144629
2025-06-20--20h-24m-38s,11.0,10.0,9.0,10.0,40.0,1.5707963267948966,0.8362471903627787,0.8362471903627787
2025-06-20--20h-24m-38s,10.0,11.0,10.0,9.0,40.0,1.5207754699891267,0.7853981633974483,0.7853981633974483
2025-06-20--20h-24m-38s,9.0,13.0,8.0,10.0,40.0,1.4957258357181802,0.815275600109404,0.815275600109404
2025-06-20--20h-24m-38s,12.0,7.0,11.0,10.0,40.0,1.6458668178716132,0.8074755196918483,0.8074755196918483
2025-06-20--20h-24m-38s,6.0,9.0,14.0,11.0,40.0,1.6208171836006666,0.5763117670257328,0.5763117670257328
2025-06-20--20h-24m-38s,8.0,11.0,9.0,12.0,40.0,1.5957989316942578,0.7555207266854926,0.7555207266854926
2025-06-20--20h-24m-38s,6.0,15.0,5.0,14.0,40.0,1.5457937218955355,0.8316106761374151,0.8316106761374151
2025-06-20--20h-24m-38s,12.0,8.0,10.0,10.0,40.0,1.6208171836006666,0.8316106761374151,0.8316106761374151
2025-06-20--20h-24m-38s,7.0,10.0,14.0,9.0,40.0,1.5457937218955355,0.6127850976142151,0.6127850976142151
2025-06-20--20h-24m-38s,13.0,8.0,11.0,8.0,40.0,1.5707963267948966,0.8277499732770521,0.8277499732770521
2025-06-20--20h-24m-38s,7.0,4.0,17.0,12.0,40.0,1.7721542475852274,0.567014849731484,0.567014849731484
2025-06-20--20h-24m-38s,14.0,8.0,11.0,7.0,40.0,1.5457937218955355,0.8464635637013201,0.8464635637013201
2025-06-20--20h-24m-38s,11.0,9.0,13.0,7.0,40.0,1.5207754699891267,0.7430463535178445,0.7430463535178445
2025-06-20--20h-24m-38s,7.0,13.0,9.0,11.0,40.0,1.5207754699891267,0.7217748305620204,0.7217748305620204
2025-06-20--20h-24m-38s,5.0,15.0,6.0,14.0,40.0,1.5457937218955355,0.7391856506574815,0.7391856506574815
2025-06-20--20h-24m-38s,15.0,12.0,7.0,6.0,40.0,1.4202280540182106,0.9744581891134181,0.9744581891134181
2025-06-20--20h-24m-38s,11.0,11.0,8.0,10.0,40.0,1.5457937218955355,0.8658950588221979,0.8658950588221979
2025-06-20--20h-24m-38s,10.0,12.0,11.0,7.0,40.0,1.445468495626831,0.7612166323999892,0.7612166323999892
2025-06-20--20h-24m-38s,8.0,11.0,11.0,10.0,40.0,1.5457937218955355,0.7049012679726987,0.7049012679726987
2025-06-20--20h-24m-38s,11.0,12.0,8.0,9.0,40.0,1.4957258357181802,0.8658950588221979,0.8658950588221979
2025-06-20--20h-24m-38s,6.0,11.0,13.0,10.0,40.0,1.5457937218955355,0.5937220222075029,0.5937220222075029
2025-06-20--20h-24m-38s,11.0,12.0,7.0,10.0,40.0,1.5207754699891267,0.8991808402752552,0.8991808402752552
2025-06-20--20h-24m-38s,8.0,13.0,13.0,6.0,40.0,1.3948905586311804,0.6633286081826654,0.6633286081826654
2025-06-20--20h-24m-38s,7.0,9.0,12.0,12.0,40.0,1.6458668178716132,0.650173023929723,0.650173023929723
2025-06-20--20h-24m-38s,12.0,7.0,8.0,13.0,40.0,1.7213645995715827,0.8876318644709721,0.8876318644709721
2025-06-20--20h-24m-38s,5.0,13.0,11.0,11.0,40.0,1.5207754699891267,0.5901158083820768,0.5901158083820768
2025-06-20--20h-24m-38s,10.0,12.0,9.0,9.0,40.0,1.4957258357181802,0.8121274303310998,0.8121274303310998
2025-06-20--20h-24m-38s,7.0,11.0,10.0,12.0,40.0,1.5957989316942578,0.6953329163978061,0.6953329163978061
2025-06-20--20h-24m-38s,5.0,11.0,11.0,13.0,40.0,1.6208171836006666,0.5901158083820768,0.5901158083820768
2025-06-20--20h-24m-38s,9.0,16.0,8.0,7.0,40.0,1.3438532906163767,0.815275600109404,0.815275600109404
2025-06-20--20h-24m-38s,6.0,12.0,10.0,12.0,40.0,1.5707963267948966,0.6570910503804337,0.6570910503804337
2025-06-20--20h-24m-38s,8.0,12.0,11.0,9.0,40.0,1.4957258357181802,0.7049012679726987,0.7049012679726987
2025-06-20--20h-24m-38s,14.0,9.0,11.0,6.0,40.0,1.4957258357181802,0.8464635637013201,0.8464635637013201
2025-06-20--20h-24m-38s,15.0,8.0,10.0,7.0,40.0,1.5457937218955355,0.8876318644709721,0.8876318644709721
2025-06-20--20h-24m-38s,13.0,7.0,12.0,8.0,40.0,1.5957989316942578,0.8057083167883347,0.8057083167883347
2025-06-20--20h-24m-38s,10.0,9.0,12.0,9.0,40.0,1.5707963267948966,0.7391856506574815,0.7391856506574815
2025-06-20--20h-24m-38s,8.0,9.0,11.0,12.0,40.0,1.6458668178716132,0.7049012679726987,0.7049012679726987
2025-06-20--20h-24m-38s,10.0,10.0,11.0,9.0,40.0,1.5457937218955355,0.7612166323999892,0.7612166323999892
2025-06-20--20h-24m-38s,8.0,8.0,15.0,9.0,40.0,1.5957989316942578,0.628336631438888,0.628336631438888
2025-06-20--20h-24m-38s,8.0,8.0,11.0,13.0,40.0,1.696124157962962,0.7049012679726987,0.7049012679726987
2025-06-20--20h-24m-38s,6.0,8.0,12.0,14.0,40.0,1.7213645995715827,0.6127850976142151,0.6127850976142151
2025-06-20--20h-24m-38s,9.0,11.0,8.0,12.0,40.0,1.5957989316942578,0.815275600109404,0.815275600109404
2025-06-20--20h-24m-38s,11.0,10.0,14.0,5.0,40.0,1.445468495626831,0.7243327630935765,0.7243327630935765
2025-06-20--20h-24m-38s,8.0,7.0,10.0,15.0,40.0,1.7721542475852274,0.7288762798605178,0.7288762798605178
2025-06-20--20h-24m-38s,6.0,16.0,6.0,12.0,40.0,1.4706289056333368,0.7853981633974483,0.7853981633974483
2025-06-20--20h-24m-38s,7.0,12.0,8.0,13.0,40.0,1.5957989316942578,0.7515313257911879,0.7515313257911879
2025-06-20--20h-24m-38s,12.0,11.0,9.0,8.0,40.0,1.4957258357181802,0.8581711401373867,0.8581711401373867
2025-06-20--20h-24m-38s,10.0,11.0,12.0,7.0,40.0,1.4706289056333368,0.7391856506574815,0.7391856506574815
2025-06-20--20h-24m-38s,8.0,12.0,9.0,11.0,40.0,1.5457937218955355,0.7555207266854926,0.7555207266854926
2025-06-20--20h-24m-38s,10.0,11.0,10.0,9.0,40.0,1.5207754699891267,0.7853981633974483,0.7853981633974483
2025-06-20--20h-24m-38s,7.0,9.0,13.0,11.0,40.0,1.6208171836006666,0.6306554619798268,0.6306554619798268
2025-06-20--20h-24m-38s,15.0,9.0,10.0,6.0,40.0,1.4957258357181802,0.8876318644709721,0.8876318644709721
2025-06-20--20h-24m-38s,7.0,9.0,10.0,14.0,40.0,1.696124157962962,0.6953329163978061,0.6953329163978061
2025-06-20--20h-24m-38s,12.0,4.0,16.0,8.0,40.0,1.6709637479564565,0.71262518665751,0.71262518665751
2025-06-20--20h-24m-38s,13.0,10.0,8.0,9.0,40.0,1.5457937218955355,0.9074677186122313,0.9074677186122313
2025-06-20--20h-24m-38s,5.0,10.0,17.0,8.0,40.0,1.5207754699891267,0.4919610603469958,0.4919610603469958
2025-06-20--20h-24m-38s,9.0,8.0,11.0,12.0,40.0,1.6709637479564565,0.7345491364321179,0.7345491364321179
2025-06-20--20h-24m-38s,7.0,11.0,13.0,9.0,40.0,1.5207754699891267,0.6306554619798268,0.6306554619798268
2025-06-20--20h-24m-38s,13.0,9.0,8.0,10.0,40.0,1.5957989316942578,0.9074677186122313,0.9074677186122313
2025-06-20--20h-24m-38s,3.0,12.0,13.0,12.0,40.0,1.5707963267948966,0.44170594370429017,0.44170594370429017
2025-06-20--20h-24m-38s,12.0,12.0,12.0,4.0,40.0,1.369438406004566,0.7853981633974483,0.7853981633974483
2025-06-20--20h-24m-38s,10.0,10.0,11.0,9.0,40.0,1.5457937218955355,0.7612166323999892,0.7612166323999892
2025-06-20--20h-24m-38s,6.0,11.0,13.0,10.0,40.0,1.5457937218955355,0.5937220222075029,0.5937220222075029
2025-06-20--20h-24m-38s,6.0,16.0,9.0,9.0,40.0,1.3948905586311804,0.6831644623239246,0.6831644623239246
2025-06-20--20h-24m-38s,14.0,10.0,12.0,4.0,40.0,1.4202280540182106,0.8244852097901259,0.8244852097901259
2025-06-20--20h-24m-38s,14.0,8.0,7.0,11.0,40.0,1.6458668178716132,0.9580112291806815,0.9580112291806815
2025-06-20--20h-24m-38s,12.0,10.0,10.0,8.0,40.0,1.5207754699891267,0.8316106761374151,0.8316106761374151
2025-06-20--20h-24m-38s,11.0,12.0,8.0,9.0,40.0,1.4957258357181802,0.8658950588221979,0.8658950588221979
2025-06-20--20h-24m-38s,9.0,13.0,10.0,8.0,40.0,1.445468495626831,0.7586688964637969,0.7586688964637969
2025-06-20--20h-24m-38s,10.0,10.0,9.0,11.0,40.0,1.5957989316942578,0.8121274303310998,0.8121274303310998
2025-06-20--20h-24m-38s,12.0,10.0,11.0,7.0,40.0,1.4957258357181802,0.8074755196918483,0.8074755196918483
2025-06-20--20h-24m-38s,10.0,13.0,12.0,5.0,40.0,1.369438406004566,0.7391856506574815,0.7391856506574815
2025-06-20--20h-24m-38s,12.0,8.0,12.0,8.0,40.0,1.5707963267948966,0.7853981633974483,0.7853981633974483
2025-06-20--20h-24m-38s,12.0,8.0,9.0,11.0,40.0,1.6458668178716132,0.8581711401373867,0.8581711401373867
2025-06-20--20h-24m-38s,8.0,14.0,11.0,7.0,40.0,1.3948905586311804,0.7049012679726987,0.7049012679726987
2025-06-20--20h-24m-38s,8.0,12.0,11.0,9.0,40.0,1.4957258357181802,0.7049012679726987,0.7049012679726987
2025-06-20--20h-24m-38s,9.0,12.0,8.0,11.0,40.0,1.5457937218955355,0.815275600109404,0.815275600109404
2025-06-20--20h-24m-38s,9.0,13.0,9.0,9.0,40.0,1.4706289056333368,0.7853981633974483,0.7853981633974483
2025-06-20--20h-24m-38s,11.0,8.0,8.0,13.0,40.0,1.696124157962962,0.8658950588221979,0.8658950588221979
2025-06-20--20h-24m-38s,8.0,12.0,9.0,11.0,40.0,1.5457937218955355,0.7555207266854926,0.7555207266854926
2025-06-20--20h-24m-38s,9.0,7.0,8.0,16.0,40.0,1.7977393629734166,0.815275600109404,0.815275600109404
2025-06-20--20h-24m-38s,17.0,9.0,9.0,5.0,40.0,1.4706289056333368,0.944245788712112,0.944245788712112
2025-06-20--20h-24m-38s,10.0,13.0,9.0,8.0,40.0,1.445468495626831,0.8121274303310998,0.8121274303310998
2025-06-20--20h-24m-38s,7.0,12.0,14.0,7.0,40.0,1.445468495626831,0.6127850976142151,0.6127850976142151
2025-06-20--20h-24m-38s,10.0,9.0,11.0,10.0,40.0,1.5957989316942578,0.7612166323999892,0.7612166323999892
2025-06-20--20h-24m-38s,3.0,13.0,13.0,11.0,40.0,1.5207754699891267,0.44170594370429017,0.44170594370429017
2025-06-20--20h-24m-38s,10.0,10.0,10.0,10.0,40.0,1.5707963267948966,0.7853981633974483,0.7853981633974483
2025-06-20--20h-24m-38s,10.0,9.0,9.0,12.0,40.0,1.6458668178716132,0.8121274303310998,0.8121274303310998
2025-06-20--20h-24m-38s,5.0,10.0,11.0,14.0,40.0,1.6709637479564565,0.5901158083820768,0.5901158083820768
2025-06-20--20h-24m-38s,5.0,11.0,13.0,11.0,40.0,1.5707963267948966,0.5513363165543201,0.5513363165543201
2025-06-20--20h-24m-38s,7.0,11.0,8.0,14.0,40.0,1.6458668178716132,0.7515313257911879,0.7515313257911879
